task_id,estimated_dataset_count,estimated_min_tool_calls,estimated_nice_tool_calls,tool_call_budget_bucket,quality_bucket,derivability_bucket,difficulty_bucket,overall_recommendation,issue_labels,heuristic_flags,rationale,suggested_fix
tasks_core/k-5-d-3/task_23.json,7,14,21,within_budget_comfortably,high,clean,core,core_keep,format_noise,has_explicit_answer_placeholders,"This artifact is a strong core candidate: the decomposition tracks the question faithfully, the intermediate entities are not leaked prematurely, and the total dataset footprint stays comfortably inside budget. The main weakness is presentation rather than logic, with a long prompt and explicit answer-format placeholder making the task read a bit more mechanically than necessary.",Remove the bracketed answer placeholder and clarify the year label on the CACFP step if possible.
tasks_core/k-5-d-3/task_24.json,7,14,21,within_budget_comfortably,high,clean,core,core_keep,format_noise,has_explicit_answer_placeholders,"The artifact is internally consistent and the decomposition tracks the final question closely: identify the shelter, map its avenue to the stronger directional street, find the matching volunteer-partner address, then count containment across three named boundary layers. It is affordable for a core slice and the final hop is well attached, with only minor cleanup needed for placeholder-heavy node wording.",Replace placeholder-heavy node text with plain references while keeping the same reasoning path.
tasks_core/k-5-d-3/task_25.json,7,14,21,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"The task stays comfortably within budget at roughly 14 to 21 tool calls across seven datasets, and the main decomposition is faithful to the final question: identify the county, narrow to the city, compare the three ZIP-code sources, choose the largest-land ZIP, then count businesses in that city and ZIP. I do not see a direct contradiction, unsupported central hop, or obvious answer-path leakage in the artifact itself, so it looks suitable for a core benchmark slice.",Replace placeholder-style hop outputs with plain-language intermediate results; otherwise no change needed.
tasks_core/k-5-d-3/task_26.json,3,6,9,within_budget_comfortably,low,broken,core,revise_or_drop,answer_path_leakage,has_explicit_answer_placeholders,"The task is affordable and most of the chain is motivated by the question, but the last step is benchmark-breaking. Node 7 jumps directly to Home_of_Franklin_D._Roosevelt_National_Historic_Site, which exposes the downstream entity and bypasses the needed derivation from the chosen city to the correct national historic site. That makes the artifact low-quality and broken for benchmark use even though the earlier hops are otherwise solid.","Replace the final node with an explicit city-to-historic-site lookup using a non-answer-bearing source, then ask whose home that site preserves."
tasks_core/k-5-d-3/task_27.json,7,14,21,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"The artifact stays comfortably within budget at seven datasets, which implies roughly 14 minimum and 21 nice-case tool calls. The county-to-city-to-overlapping-ZIP-to-area-to-facility-count chain is coherent, directly supported by the nodes, and does not rely on injected candidates or contradictory filtering. Aside from minor templated response wording, it is a strong, affordable benchmark task.",Optionally remove the trailing '[Answer]' response-format placeholder.
tasks_core/k-5-d-3/task_28.json,7,14,21,within_budget_comfortably,medium,strained,core,keep_noncore,unsupported_step,has_explicit_answer_placeholders,"The task is usable and the overall county-to-site-to-species path tracks the question well enough for review, with a reasonable seven-dataset budget. The main weakness is that a central narrowing step is supported by injected candidate and alias lists rather than a clearly derived extraction from the cited BCA entry and dataset joins, so the artifact feels somewhat brittle rather than fully clean.","Replace the hardcoded species and facility alias lists with explicit text extraction or documented joins, then keep the same overall task structure."
tasks_core/k-5-d-3/task_29.json,8,16,24,within_budget_comfortably,high,clean,core,core_keep,,,"The artifact is internally coherent and the decomposition follows naturally from the question: identify the school appearing in all three top-five lists, find its most competitive 2017 program, then compare later applicant and disability counts for that same school. Nothing important feels injected or contradictory, and the eight-dataset footprint still sits comfortably within the budget guidance for a core task.",Optional: collapse the 2018 and 2019 applicant-count retrieval into the final percentage-change hop to make the chain slightly leaner.
tasks_core/k-5-d-3/task_3.json,10,20,30,within_budget_comfortably,low,broken,core,revise_or_drop,unsupported_step,has_explicit_answer_placeholders,"The task is affordable and its intended structure is understandable, but a central narrowing step is not actually derived from the artifact. Nodes 5 and 6 only establish Seattle and Cheney, while hop 3 jumps directly to King County and Spokane County; hop 4 then compares populations using those unsupported counties. Because that gap sits on the core reasoning path rather than a cosmetic edge case, the task is not benchmark-clean enough to keep as written.",Add explicit city-to-county lookup nodes for Seattle and Cheney before the county population comparison.
tasks_core/k-5-d-3/task_30.json,7,14,21,within_budget_comfortably,medium,strained,core,keep_noncore,unsupported_step,has_explicit_answer_placeholders,"The artifact is affordable and mostly coherent: 7 datasets implies roughly 14 minimum and 21 nice-path calls, so it fits the budget comfortably. The main problem is the central ZIP-selection step: the retailer nodes return the first ZIP they see for each dataset instead of deriving all candidate ZIPs and intersecting them, so a key narrowing is only weakly supported from the artifact. That keeps the task usable, but not clean enough for core inclusion as written.","Derive the full ZIP sets for the three city-level retailer datasets, intersect them explicitly, and keep the task only if the shared ZIP is unique."
tasks_core/k-5-d-3/task_31.json,7,14,21,within_budget_comfortably,high,clean,core,core_keep,format_noise,has_explicit_answer_placeholders,"This task is internally consistent and the decomposition follows naturally from the question: identify the top-income county, take its largest city, derive the three ZIP candidates, compare their land area, then count lottery retailers in the winning city and ZIP. The candidate set is question-motivated rather than injected, and the final hop is substantively tied to the prior comparison instead of feeling decorative. With 7 datasets, the rough budget is 14 minimum and 21 nice tool calls, so it remains a good core-slice fit despite the small formatting blemish.",Remove the `[Answer]` placeholder and keep the ending instruction as `Return just the number.`
tasks_core/k-5-d-3/task_32.json,8,16,24,within_budget_comfortably,low,broken,core,revise_or_drop,unsupported_step,has_explicit_answer_placeholders,"This artifact is affordable and the later hops are well attached to the question: after identifying the institution and ZIP, the Q4 month lookup and quarter-end income comparison are straightforward and interpretable. The problem is the main institution-selection step. Node 1 returns only the top five reimbursement recipients overall, then the chain intersects that injected shortlist with the FSMC-managed set to recover the winner. That candidate set is not justified by the question, so the core decomposition is not faithfully derived from the prompt and the task should not be kept as-is.","Replace the top-five shortcut with a direct ranking over all FSMC-managed public educational institutions by total reimbursement, then continue the remaining hops unchanged."
tasks_core/k-5-d-3/task_33.json,4,8,12,within_budget_comfortably,high,clean,core,core_keep,,,"This artifact is internally coherent and stays affordable. The question directly motivates finding the single neighborhood shared across the three 1984 top-ten lists, then using that neighborhood's 1984 population and owner-occupancy values as thresholds for a second intersection before a final 2015 comparison. No key narrowing appears injected, there is no obvious answer-path leakage, and the last lookup is substantive rather than decorative. The only notable weakness is mild brittleness from legacy versus modern neighborhood labels across sources, but it does not materially undermine this task.",Optionally add a brief note acknowledging that neighborhood labels come from mixed-vintage Pittsburgh sources.
tasks_core/k-5-d-3/task_34.json,8,16,24,within_budget_comfortably,low,clean,core,revise_or_drop,internal_inconsistency,,"This task is core-shaped and affordable from a budget standpoint, and the question itself cleanly motivates the county intersection, rate comparison, allegation-type lookup, region bridge, and final age-group intersection. But a central node claims a fiscal year 2022 region result from a source explicitly labeled through FY2021, which is a direct internal inconsistency in the artifact. Because that region hop is required for both downstream demographic queries, the task should not be kept as-is even though its overall structure is otherwise strong.","Replace or relabel node 6 with a source that actually supports FY2022 county-to-region mapping, then revalidate the downstream region-based age-group hops."
tasks_core/k-5-d-3/task_35.json,8,16,24,within_budget_comfortably,low,broken,unclear,revise_or_drop,internal_inconsistency|unsupported_step,,"The first half of the task is structurally solid: intersecting the 2017-2019 top-three diabetes lists, selecting the largest 2024 population, and mapping that city to its county are all interpretable and affordable. The artifact breaks on the disease portion. The question does not define the comparison set, yet the reasoning silently chooses heart disease and stroke, and the last node then maps heart disease to coronary heart disease for the prevalence lookup. That makes the key branch non-derivable from the question and introduces a material mismatch between the compared disease and the returned prevalence target, so the task is not benchmark-ready as written.",Name the disease pair explicitly in the question and use the exact same disease label in both the mortality comparison and the final prevalence lookup.
tasks_core/k-5-d-3/task_4.json,13,26,39,within_budget_tight,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This task is internally coherent and the decomposition follows naturally from the question: rank counties by average spending, compare county-seat incorporation dates, identify the relevant county, then select the district with the strongest multi-year site-level percentage before a final historical lookup. The main drawback is budget pressure rather than broken logic; despite some mild brittleness in the district-selection aggregation, the artifact remains strong enough for core inclusion.",Clarify that the district comparison uses an equal-weighted average across the 2018-2019 to 2020-2021 yearly site-level means.
tasks_core/k-5-d-3/task_5.json,15,30,45,within_budget_tight,high,clean,too_hard,keep_noncore,,has_explicit_answer_placeholders,"This artifact is internally coherent and the decomposition follows naturally from the question: intersect the repeated top-five counties, compare their county-seat establishment dates, then aggregate district ISP values across three school years before looking up the winning district's establishment year. The main problem is not logic but cost. With 15 datasets, the task is right at the minimum 30-call budget and depends on a long, fairly serial chain, which makes it a weak cost-quality fit for the core benchmark even though the task itself is usable.",Reduce the county-seat/date leg or precompute one intermediate shortlist so the task clears the budget margin for core use.
tasks_core/k-5-d-3/task_6.json,8,16,24,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"The artifact is internally consistent and the decomposition follows naturally from the final question: identify the top two counties, compare 2020 versus 2023 disability-compensation counts, take the winning county's seat, enumerate the relevant University of Houston System universities in that city, and select the earliest-founded one. No key narrowing appears injected, the final hop is substantively tied to the question, and the overall cost remains reasonable for a core benchmark task.",Optionally rewrite the placeholder-heavy subquestions in plainer language.
tasks_core/k-5-d-3/task_7.json,9,18,27,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"The artifact is coherent and the decomposition follows naturally from the final question: intersect agencies across the three spending years, compare average employee counts among the survivors, then trace the selected agency to its headquarters city, the university there, and its founder. No central step feels injected, the final hop stays attached to the asked target, and the nine-dataset footprint remains affordable for a core benchmark slice. The only visible roughness is the placeholder-style node phrasing, which is minor rather than disqualifying.",Optional: rewrite node subquestions to remove explicit hop placeholders.
tasks_core/k-5-d-3/task_8.json,7,14,21,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"The artifact is internally coherent and comfortably within budget: the question motivates a three-year agency comparison, then a short and connected headquarters-city-to-HBCU-to-founder path, and finally a death-year lookup that still feels attached to the stated objective. There is no clear contradiction between the question, nodes, and reasoning hops, and the task is substantial enough for core without becoming brittle or overly serial.",Optionally rewrite the founder node to state the university-founder link more directly.
tasks_core/k-5-d-3/task_9.json,11,22,33,within_budget_tight,medium,clean,core,revise_or_drop,internal_inconsistency,has_explicit_answer_placeholders,"The intended decomposition is strong and the final question is clear, so the task is still cleanly derivable from the prompt. But the artifact has a central mismatch between the hop-2 subquestions/reasoning and the actual node logic, which makes it only medium quality even though the final answer path still works. With 11 datasets and a tight 30-call budget margin, that kind of inconsistency is enough to block core-benchmark use until the task is repaired.","Make nodes 4-6 actually consume <hop 1 answer>, or rewrite their subquestions and hop-2 reasoning so they explicitly use per-year expenditure-release overlaps."
tasks_core/k-5-d-4/task_1.json,9,18,27,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This task is internally coherent and the reasoning path is mostly faithful to the question: filter counties by four criteria, compare 2021 violent-crime totals, identify the selected county's seat, then trace the relevant land company to its founding year. The artifact uses 9 datasets, so the rough budget is 18 minimum and 27 nice-to-have tool calls, which is still comfortably core-feasible. The only notable rough edges are wording density and a slightly thin historical bridge in node 8, but they do not meaningfully break derivability or benchmark usability.",Tighten the opening clause and make node 8 state the Buffalo-to-Holland-Land-Company relationship more explicitly.
tasks_core/k-5-d-4/task_10.json,11,22,33,within_budget_tight,low,broken,unclear,revise_or_drop,internal_inconsistency,has_explicit_answer_placeholders,"This task is borderline affordable at 11 datasets, but it is not benchmark-ready because the core narrowing step is internally inconsistent. The question asks for the county with the least increase in disability compensation recipients from 2020 to 2023, yet the retained county is supported by a decrease, so the final answer path is not faithfully derivable from the question as written.",Change the hop-3 criterion to 'smallest change' or regenerate hop 3 onward so the surviving county truly has the least positive increase.
tasks_core/k-5-d-4/task_11.json,10,20,30,within_budget_comfortably,low,broken,unclear,revise_or_drop,unsupported_step,has_explicit_answer_placeholders,"This task is affordable on budget grounds: 10 datasets implies 20 minimum and 30 nice-case tool calls. The broad path is also understandable from the question. But the central reimbursement narrowing is not cleanly supported by the artifact. The question names CACFP reimbursements generically, while the nodes use the day-care-homes reimbursement datasets specifically, and the exposed node answers are truncated to top-10 county totals that do not show CAMERON even though the reasoning selects HIDALGO and CAMERON as the two largest decreases. That makes the decisive hop feel injected rather than faithfully derivable from the task surface, so the task should be revised before benchmark use.","Specify the CACFP subprogram in the question and expose full reimbursement values, or at least the hop-1 counties' values, so hop 2 is directly supported."
tasks_core/k-5-d-4/task_12.json,10,20,30,within_budget_comfortably,low,broken,unclear,revise_or_drop,unsupported_step|answer_path_leakage,has_explicit_answer_placeholders,"The task stays within the nominal tool budget, and hops 2-5 are mostly coherent once the county set is fixed. The benchmark problem is that the first major narrowing is not actually derived from the artifact: node 4 is pre-scoped to BROOKS, WILLACY, COMAL, ATASCOSA, and VICTORIA, which are exactly the hop-1 winners the model is supposed to discover. Because that central candidate set is injected and leaked rather than computed from the question-driven reimbursement comparison, the task is not a reliable core benchmark as written.",Rewrite hop 1 so the 2019-2020 reimbursement step computes all eligible counties before selecting the five largest percentage drops.
tasks_core/k-5-d-4/task_13.json,7,14,21,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This is a coherent multi-hop aggregation task with a clear final target and no central contradiction between the question, nodes, and reasoning hops. The only notable roughness is that the artifact operationalizes the state lookup through an extra city/county-to-STFIP path, but the main decomposition is still faithful to the question and the overall cost-quality tradeoff is solid for a core benchmark slice.","Collapse the opening location hops into a direct state lookup from the Khan Lab School source, then map to STFIP only if needed."
tasks_core/k-5-d-4/task_14.json,7,14,21,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This task is internally coherent and the main decomposition is faithful to the question: identify ACT's founding city, map it to the relevant county/state, find the counties that land in the top three across the three school-related rankings, then compare postsecondary counts within that surviving set. The only mild roughness is the implementation-oriented conversion from state to STFIP, but it does not inject an unsupported candidate set or break the reasoning path. With 7 datasets and an estimated 14-21 tool calls, it is still a strong core-slice candidate.",Optionally replace the STFIP detour with a more direct state-to-filter step.
tasks_core/k-5-d-4/task_2.json,9,18,27,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This task is internally coherent, budget-feasible, and derivable from the final question without injected candidate sets or contradictory hops. The decomposition follows a faithful path: identify the qualifying Texas cities across 2016-2019, narrow by 2020 population, find the shared bordering city, map that city to its county, and read the county’s 2022 65+ percentage. At 9 datasets, the estimated 18-27 tool-call range stays comfortably inside the core budget, and the chain is substantive without being overly brittle.",No change needed.
tasks_core/k-5-d-4/task_3.json,10,20,30,within_budget_comfortably,medium,clean,core,keep_noncore,format_noise|awkward_wording,question_text_anomaly|has_explicit_answer_placeholders,"This task is structurally usable: the decomposition follows the question, the intermediate city narrowing is supported rather than injected, and the final county-to-disability-change lookup remains attached to the stated target. Budget is acceptable from the artifact alone at 10 datasets, yielding an estimated 20-30 tool calls. I would not keep it in the core slice as-is because the surface quality is rougher than a strong benchmark item: the question text is malformed (including the `?.` ending), some wording is unnatural, and the placeholder-heavy subquestion style makes the artifact feel noisy even though the underlying chain is still derivable.","Rewrite the question for clean grammar and punctuation, and remove placeholder-heavy phrasing from the subquestions while preserving the same reasoning path."
tasks_core/k-5-d-4/task_4.json,9,18,27,within_budget_comfortably,medium,strained,core,keep_noncore,question_ambiguity,has_explicit_answer_placeholders,"This artifact is usable and affordable: `datasets_used` is 9, giving an 18-call minimum and 27-call nice-run estimate, so budget is not the problem. The main issue is derivational cleanliness. The wording suggests a county-level property, while the reasoning actually finds counties that contain a district surviving a four-year district-level intersection, and the final enrollment step hardcodes the city-to-district jump. That keeps it salvageable, but not clean enough for the core slice as written.","Clarify that the county is chosen by at least one district meeting the threshold in all four years, and add an explicit city-to-district derivation before the enrollment lookup."
tasks_core/k-5-d-4/task_5.json,9,18,27,within_budget_comfortably,medium,strained,core,revise_or_drop,internal_inconsistency,has_explicit_answer_placeholders,"The overall task shape is solid: the final question implies the main filtering path, the answer target is explicit, and the 9-dataset footprint is still affordable for a core benchmark. However, the artifact has a real internal inconsistency in the Houston-metro hop, where node 6 references the wrong intermediate set; that is central enough to make the derivation feel strained and to block keeping the task as-is.",Change node 6 to reference the pre-removal county set (for example `<node 5 answer>`) and clean the surrounding hop wording so each narrowing step points to the correct prior result.
tasks_core/k-5-d-4/task_6.json,10,20,30,within_budget_comfortably,high,clean,core,core_keep,,has_explicit_answer_placeholders,"This artifact is coherent and benchmark-suitable: the final question itself motivates the main decomposition, the nodes support each narrowing step without contradiction, and the final college-opening lookup is a natural continuation rather than a decorative hop. Using `datasets_used`, the task lands at 10 datasets, which estimates to 20 minimum and 30 nice-case tool calls, so it is still within budget but near the ceiling; that makes it somewhat dense, though still reasonable for the core slice.",Optional: collapse the four yearly low-income checks into one multi-year aggregation step to reduce repetition.
tasks_core/k-5-d-4/task_7.json,9,18,27,within_budget_comfortably,low,broken,unclear,revise_or_drop,internal_inconsistency|unsupported_step,has_explicit_answer_placeholders,"Using `datasets_used`, the artifact is comfortably within budget at 9 datasets and the intended hop structure is readable. But the task is not benchmark-clean: the central narrowing to the top five counties is unsupported because the nodes preselect the counties instead of deriving them from the yearly data, and the last hop conflicts with the question by returning a borough-level answer for a county-level target. Those are central artifact problems rather than minor wording issues, so this should be revised before any core or non-core retention decision.","Explicitly derive the top-five counties from the four release datasets, then make the last hop consistently county-level by answering with a county source/value or rewriting the question to ask for a borough."
tasks_core/k-5-d-4/task_8.json,12,24,36,within_budget_tight,medium,strained,too_hard,keep_noncore,unsupported_step|format_noise,question_text_anomaly|has_explicit_answer_placeholders,"This task is mostly coherent, and its overall decomposition can be followed from the final question, but it is expensive for a core slice because it stacks two four-year aggregations plus an additional two-year comparison across 12 datasets. The wording is also rough enough to matter for benchmark polish. More importantly, the last hop does not cleanly substantiate the requested overtime-only measure from the artifact alone, since the supporting nodes sum `TOTAL` from overtime-and-supplemental-earnings sources without an explicit overtime filter. That makes the task usable but not core-ready as written.",Tighten the question text and rewrite hop 5 to use an explicitly overtime-only field or filter.
tasks_core/k-5-d-4/task_9.json,9,18,27,within_budget_comfortably,medium,strained,too_hard,keep_noncore,format_noise|question_ambiguity,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-6-d-2/task_1.json,9,18,27,within_budget_comfortably,medium,strained,too_hard,keep_noncore,format_noise|question_ambiguity|awkward_wording,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-6-d-2/task_2.json,8,16,24,within_budget_comfortably,low,broken,unclear,revise_or_drop,unsupported_step|format_noise,has_explicit_answer_placeholders,"The question requires a comparison of incorporation dates between the two county seats, but the task artifact selects the canal terminus without actually deriving which seat incorporated earlier. That central selection step is therefore not faithfully derived from the question as written.",Add an explicit incorporation-date lookup for both county seats and a comparison step before selecting the canal terminus.
tasks_core/k-6-d-2/task_3.json,7,14,21,within_budget_comfortably,medium,strained,core,keep_noncore,format_noise|weak_final_hop|awkward_wording,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-6-d-2/task_4.json,8,16,24,within_budget_comfortably,medium,strained,too_hard,keep_noncore,format_noise|weak_final_hop,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-6-d-2/task_5.json,7,14,21,within_budget_comfortably,medium,strained,too_hard,keep_noncore,format_noise|weak_final_hop,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-6-d-3/task_1.json,10,20,30,within_budget_comfortably,medium,strained,core,keep_noncore,format_noise,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-6-d-3/task_2.json,12,24,36,within_budget_tight,medium,strained,core,keep_noncore,format_noise,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-6-d-3/task_3.json,10,20,30,within_budget_comfortably,medium,strained,core,revise_or_drop,temporal_instability|format_noise,has_explicit_answer_placeholders,"Even if the agency chain is coherent, the task hinges on a “current head” lookup for a cabinet department, which is intrinsically time-sensitive and likely to change across evaluation runs. That instability makes the task a poor fixed benchmark item without revision.","Replace the “current head” requirement with a time-bounded version (e.g., as of a specific date/year) or swap the final hop to a stable attribute not dependent on incumbency."
tasks_core/k-6-d-3/task_4.json,12,24,36,within_budget_tight,medium,strained,core,keep_noncore,format_noise,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-6-d-3/task_5.json,12,24,36,within_budget_tight,medium,clean,too_easy,keep_noncore,format_noise,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-6-d-3/task_6.json,12,24,36,within_budget_tight,low,broken,unclear,revise_or_drop,unsupported_step|format_noise,has_explicit_answer_placeholders,"The artifact’s own node facts state that several required dataset sources are unavailable as keyed (NoSuchKey), so the intended ward and charter-school narrowing cannot be derived from the task as specified. This breaks derivability regardless of whether the downstream entity chain is coherent.",Fix the dataset source keys (or replace them with available sources) and re-derive the ward selection and school filter from those corrected sources.
tasks_core/k-6-d-4/task_1.json,11,22,33,within_budget_tight,medium,strained,core,keep_noncore,format_noise,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-6-d-4/task_2.json,13,26,39,within_budget_tight,medium,strained,too_hard,keep_noncore,format_noise|question_ambiguity,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-6-d-4/task_3.json,13,26,39,within_budget_tight,medium,strained,core,keep_noncore,format_noise,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-6-d-4/task_4.json,11,22,33,within_budget_tight,medium,strained,too_hard,keep_noncore,format_noise,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-6-d-4/task_5.json,11,22,33,within_budget_tight,medium,strained,too_hard,keep_noncore,format_noise,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-6-d-4/task_6.json,8,16,24,within_budget_comfortably,medium,strained,core,keep_noncore,format_noise|weak_final_hop,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-6-d-4/task_7.json,8,16,24,within_budget_comfortably,medium,strained,core,keep_noncore,format_noise|weak_final_hop,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-6-d-4/task_8.json,8,16,24,within_budget_comfortably,medium,strained,core,keep_noncore,format_noise|weak_final_hop,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-7-d-4/task_1.json,10,20,30,within_budget_comfortably,medium,clean,too_easy,keep_noncore,format_noise|weak_final_hop,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-7-d-4/task_10.json,10,20,30,within_budget_comfortably,medium,clean,too_easy,keep_noncore,format_noise|weak_final_hop,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-7-d-4/task_2.json,10,20,30,within_budget_comfortably,medium,clean,too_easy,keep_noncore,format_noise|weak_final_hop,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
tasks_core/k-7-d-4/task_3.json,10,20,30,within_budget_comfortably,medium,clean,too_easy,keep_noncore,format_noise|weak_final_hop|awkward_wording,has_explicit_answer_placeholders,"The task is generally coherent and the answer target is clear, but the derivation relies on a fairly long or contrived bridge chain that can be brittle in a benchmark setting. It looks usable with cleanup, but it is not an ideal core-slice item as-is.",Tighten the question wording and make the key narrowing/comparison steps explicit; remove placeholder-heavy phrasing where possible.
