benchmark,pair_label,model_variant,runner_model,task_id,comparison_mode,ideal_mode,comparison_log,ideal_log,comparison_start_line,ideal_start_line,comparison_event_count,ideal_event_count,execution_similarity,execution_error_type,comparison_execution_summary,ideal_execution_summary,aligned_operations,divergent_operations,similarity_reason,evidence,auditor_model,audit_status
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-1-s-3/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-3/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-1-s-3/task_1.log,41,27,14,24,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-2-s-1/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-1/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-1/task_1.log,13,27,10,9,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-2-s-1/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-1/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-1/task_2.log,13,27,15,6,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-2-s-2/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-2/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-2/task_1.log,48,27,9,13,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-2-s-2/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-2/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-2/task_2.log,27,51,9,5,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-2-s-3/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-3/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-3/task_1.log,27,33,11,8,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-2-s-4/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-4/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-2-s-4/task_1.log,13,30,34,25,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-4-s-5/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-3-d-4-s-5/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-4-s-5/task_1.log,71,13,24,21,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-4-s-7/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-3-d-4-s-7/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-4-s-7/task_1.log,27,27,34,17,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-6-s-6/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-3-d-6-s-6/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-6-s-6/task_1.log,13,32,21,17,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-6-s-7/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-3-d-6-s-7/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-6-s-7/task_1.log,0,13,18,5,not_comparable,comparison_plan_missing,,,,,No explicit plan_ideal() call was found in the iid log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-3-d-6-s-7/task_1.log,mechanical,complete
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-8-s-8/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-3-d-8-s-8/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-8-s-8/task_1.log,41,46,21,19,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-3-d-8-s-9/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-3-d-8-s-9/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-8-s-9/task_1.log,103,0,11,10,not_comparable,ideal_plan_missing,,,,,No explicit plan_ideal() call was found in the iii log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-3-d-8-s-9/task_1.log,mechanical,complete
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-4-d-1-s-1/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-1/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-1/task_1.log,13,30,11,9,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-4-d-1-s-1/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-1/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-1/task_2.log,27,27,11,10,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-4-d-1-s-1/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-1/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-1/task_3.log,0,27,11,8,not_comparable,comparison_plan_missing,,,,,No explicit plan_ideal() call was found in the iid log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-1/task_3.log,mechanical,complete
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-4-d-1-s-2/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-2/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-2/task_1.log,13,0,25,12,not_comparable,ideal_plan_missing,,,,,No explicit plan_ideal() call was found in the iii log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-2/task_1.log,mechanical,complete
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-4-d-1-s-2/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-2/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-2/task_2.log,0,29,22,14,not_comparable,comparison_plan_missing,,,,,No explicit plan_ideal() call was found in the iid log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-2/task_2.log,mechanical,complete
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-4-d-1-s-2/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-2/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-2/task_3.log,27,222,12,6,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-4-d-1-s-2/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-2/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-2/task_4.log,27,29,9,13,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-4-d-1-s-3/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-3/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-4-d-1-s-3/task_1.log,30,13,21,16,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-4-d-2-s-3/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-4-d-2-s-3/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-4-d-2-s-3/task_1.log,79,33,16,15,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-5-d-1-s-2/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-5-d-1-s-2/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-5-d-1-s-2/task_1.log,13,27,13,10,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-5-d-1-s-4/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-5-d-1-s-4/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-5-d-1-s-4/task_1.log,13,0,15,13,not_comparable,ideal_plan_missing,,,,,No explicit plan_ideal() call was found in the iii log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-5-d-1-s-4/task_1.log,mechanical,complete
kramabench,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks-mini-kramabench/k-2-d-1-s-1/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_1.log,30,27,9,8,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks-mini-kramabench/k-2-d-1-s-1/task_10.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_10.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_10.log,27,27,10,13,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks-mini-kramabench/k-2-d-1-s-1/task_11.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_11.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_11.log,27,27,9,12,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks-mini-kramabench/k-2-d-1-s-1/task_12.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_12.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_12.log,27,27,10,12,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks-mini-kramabench/k-2-d-1-s-1/task_13.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_13.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_13.log,27,27,10,12,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks-mini-kramabench/k-2-d-1-s-1/task_14.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_14.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_14.log,0,13,21,16,not_comparable,comparison_plan_missing,,,,,No explicit plan_ideal() call was found in the iid log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_14.log,mechanical,complete
kramabench,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks-mini-kramabench/k-2-d-1-s-1/task_15.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_15.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_15.log,27,27,14,13,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks-mini-kramabench/k-2-d-1-s-1/task_16.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_16.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_16.log,27,27,9,13,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks-mini-kramabench/k-2-d-1-s-1/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_2.log,27,27,9,10,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks-mini-kramabench/k-2-d-1-s-1/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_3.log,27,27,9,10,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks-mini-kramabench/k-2-d-1-s-1/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_4.log,27,27,5,19,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks-mini-kramabench/k-2-d-1-s-1/task_5.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_5.log,27,27,13,14,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks-mini-kramabench/k-2-d-1-s-1/task_6.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_6.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_6.log,27,27,15,8,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks-mini-kramabench/k-2-d-1-s-1/task_7.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_7.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_7.log,27,27,12,12,,,,,,,,,,pending
