path,impact,node_id,field,copy_value,tasks_mini_value,peek
k-5-d-3/task_9.json,major,7,limit,3,,
k-5-d-3/task_9.json,major,7,fact,see diff,see diff,"@@ -5,12 +5,15 @@
-source = ""datagov/libraries-2019-computer-sessions-by-location/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+
+source = 'datagov/libraries-2019-computer-sessions-by-location/files/rows.txt'"
k-5-d-3/task_9.json,major,8,subquestion,Which Chicago library branches were in the top 3 by total public-computer logins in 2020?,"Among the branches (from hop 2), which were in the top 3 by YTD computer sessions in the given year? (Filter for this node: keep rows with non-null ADDRESS; group by BRANCH; sum YTD; sort YTD desc; take top 3 overall.)",
k-5-d-3/task_9.json,major,8,limit,3,,
k-5-d-3/task_9.json,major,8,fact,see diff,see diff,"@@ -5,12 +5,15 @@
-source = ""datagov/libraries-2020-computer-sessions-by-location/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+
+source = 'datagov/libraries-2020-computer-sessions-by-location/files/rows.txt'"
k-5-d-3/task_9.json,major,9,subquestion,Which Chicago library branches were in the top 3 by total public-computer logins in 2021?,"Among the branches (from hop 2), which were in the top 3 by YTD computer sessions in the given year? (Filter for this node: keep rows with non-null ADDRESS; group by BRANCH; sum YTD; sort YTD desc; take top 3 overall.)",
k-5-d-3/task_9.json,major,9,limit,3,,
k-5-d-3/task_9.json,major,9,fact,see diff,see diff,"@@ -5,12 +5,15 @@
-source = ""datagov/libraries-2021-computer-sessions-by-location/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+
+source = 'datagov/libraries-2021-computer-sessions-by-location/files/rows.txt'"
k-5-d-3/task_9.json,major,10,subquestion,Which Chicago neighborhood is <hop 3 answer> located in?,Which Chicago neighborhood is the library branch (from hop 3) located in? (Lookup: Conrad Sulzer Regional Library article.),
k-5-d-3/task_9.json,major,10,fact,see diff,see diff,"@@ -1 +1 @@
-is located in the Lincoln Square neighborhood at 4455 N. Lincoln Avenue.
+According to the Wikipedia article for Conrad Sulzer Regional Library, the library is located in the Lincoln Square neighborhood at 4455 N. Lincoln Avenue."
k-5-d-3/task_9.json,major,11,subquestion,What community area number corresponds to <hop 4 answer>?,What community area number corresponds to the neighborhood from hop 4? (Filter for this node: Community Area == 'Lincoln Square'; return Community Area Number.),
k-5-d-3/task_9.json,major,11,answer,4,4,
k-5-d-3/task_9.json,major,11,fact,see diff,see diff,"@@ -5,6 +5,8 @@
-source = ""datagov/public-health-statistics-life-expectancy-by-community-area/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
-answer = int(df.loc[df[""Community Area""] == ""Lincoln Square"", ""Community Area Number""].iloc[0])
+"
k-5-d-4/task_1.json,major,1,subquestion,"Which New York counties have at least 65 bridges with Poor Status = Y, and what is each qualifying county's poor-bridge count?",Which NY counties have at least 65 bridges rated 'Poor' status?,
k-5-d-4/task_1.json,major,1,answer,"{""Erie County"": 82, ""Orange County"": 67, ""Ulster County"": 84, ""Westchester County"": 68}","[""Ulster County"", ""Erie County"", ""Westchester County"", ""Orange County""]",
k-5-d-4/task_1.json,major,1,fact,see diff,see diff,"@@ -3,16 +3,15 @@
+from botocore.config import Config
-from botocore.config import Config
+
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
+
+s3 = boto3.client(""s3"", config=Config(signature_version=UNSIGNED))"
k-5-d-4/task_1.json,major,2,subquestion,"Which New York counties have at least 50 fire departments, and what is each qualifying county's fire department count?",Which NY counties have at least 50 fire departments?,
k-5-d-4/task_1.json,major,2,answer,"{""Erie County"": 91, ""Nassau County"": 70, ""Oneida County"": 50, ""Onondaga County"": 53, ""Orange County"": 52, ""Suffolk County"": 108, ""Ulster County"": 51, ""Westchester County"": 57}","[""Suffolk County"", ""Erie County"", ""Nassau County"", ""Westchester County"", ""Onondaga County"", ""Orange County"", ""Ulster County"", ""Oneida County""]",
k-5-d-4/task_1.json,major,2,fact,see diff,see diff,"@@ -3,15 +3,14 @@
+from botocore.config import Config
-from botocore.config import Config
+
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
+
+s3 = boto3.client(""s3"", config=Config(signature_version=UNSIGNED))"
k-5-d-4/task_1.json,major,3,subquestion,"Which New York counties have at least 100 bank-owned ATM locations, and what is each qualifying county's ATM count?",Which NY counties have at least 100 bank ATMs?,
k-5-d-4/task_1.json,major,3,answer,"{""Albany County"": 148, ""Bronx County"": 158, ""Dutchess County"": 125, ""Erie County"": 244, ""Kings County"": 388, ""Monroe County"": 232, ""Nassau County"": 515, ""New York County"": 676, ""Onondaga County"": 182, ""Orange County"": 128, ""Queens County"": 429, ""Richmond County"": 115, ""Suffolk County"": 494, ""Westchester County"": 335}","[""New York County"", ""Nassau County"", ""Suffolk County"", ""Queens County"", ""Kings County"", ""Westchester County"", ""Erie County"", ""Monroe County"", ""Onondaga County"", ""Bronx County"", ""Albany County"", ""Orange County"", ""Dutchess County"", ""Richmond County""]",
k-5-d-4/task_1.json,major,3,fact,see diff,see diff,"@@ -3,15 +3,14 @@
+from botocore.config import Config
-from botocore.config import Config
+
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
+
+s3 = boto3.client(""s3"", config=Config(signature_version=UNSIGNED))"
k-5-d-4/task_1.json,major,4,subquestion,"Which New York counties have at least 1.0 MW of total New Renewable Capacity (MW) among projects whose Project Status is Operational, and what is each qualifying county's operational renewable capacity?",Which NY counties have at least 1.0 MW of operational renewable energy capacity?,
k-5-d-4/task_1.json,major,4,answer,"{""Albany County"": 20.0, ""Broome County"": 111.8, ""Chautauqua County"": 185.9, ""Chenango County"": 20.0, ""Cortland County"": 20.0, ""Erie County"": 11.48, ""Franklin County"": 79.3, ""Jefferson County"": 7.35, ""Lewis County"": 183.99, ""Livingston County"": 177.0, ""Montgomery County"": 130.0, ""Oswego County"": 1.32, ""Saratoga County"": 20.0, ""Schenectady County"": 19.99, ""Sc...","[""Steuben County"", ""Chautauqua County"", ""Lewis County"", ""Livingston County"", ""Montgomery County"", ""Broome County"", ""Franklin County"", ""Schoharie County"", ""Washington County"", ""Saratoga County"", ""Albany County"", ""Cortland County"", ""Chenango County"", ""Schenectady County"", ""Erie County"", ""Jefferson County"", ""Westchester County"", ""Sullivan County"", ""Oswego Coun...",
k-5-d-4/task_1.json,major,4,fact,see diff,see diff,"@@ -5,2 +5,3 @@
+
@@ -9,11 +10,19 @@
-df[""New Renewable Capacity (MW)""] = pd.to_numeric(df[""New Renewable Capacity (MW)""], errors=""coerce"")
-result = (
-    df[df[""Project Status""].eq(""Operational"")]
-    .groupby(""County/Province"", dropna=False)[""New Renewable Capacity (MW)""]
-    .sum()"
k-5-d-4/task_1.json,major,5,subquestion,What is the county seat of Erie County from <hop 1 answer>?,What is the county seat of Erie County (from <intersection of nodes 1-4>)?,
k-5-d-4/task_1.json,major,5,fact,see diff,see diff,"@@ -1 +1 @@
-The county seat is Buffalo, which makes up about 28% of the county's population.
+Erie County's county seat is Buffalo, which makes up about 28% of the county's population."
k-5-d-4/task_1.json,major,6,subquestion,What is the county seat of Westchester County from <hop 1 answer>?,What is the county seat of Westchester County (from <intersection of nodes 1-4>)?,
k-5-d-4/task_1.json,major,6,fact,see diff,see diff,"@@ -1 +1 @@
-The county seat is the city of White Plains, while the most populous municipality in the county is the city of Yonkers, with 211,569 residents per the 2020 census.
+Westchester County's county seat is the city of White Plains."
k-5-d-4/task_1.json,major,7,subquestion,"Between Erie County and Westchester County from <hop 1 answer>, what are the 2021 Violent Count totals, and which county is higher?",Which county had more violent crimes in 2021: Erie County (seat: <node_5 answer>) or Westchester County (seat: <node_6 answer>)?,
k-5-d-4/task_1.json,major,7,answer,"{""Erie County"": 3493, ""Westchester County"": 1520}",Erie County,
k-5-d-4/task_1.json,major,7,fact,see diff,see diff,"@@ -5,2 +5,3 @@
+
@@ -9,9 +10,11 @@
+
+df[""Year""] = pd.to_numeric(df[""Year""], errors=""coerce"")
+df[""Violent Count""] = pd.to_numeric(df[""Violent Count""], errors=""coerce"")
-    df[(df[""Year""] == 2021) & (df[""County""].isin([""Erie"", ""Westchester""]))]
-    [[""County"", ""Year"", ""Violent Count""]]"
k-5-d-4/task_1.json,major,8,subquestion,"According to the Wikipedia article for <node 5 answer>, what land company acquired the land that became the seat of <hop 3 answer>?","What land company acquired the land that became Buffalo (<node_5 answer>, the seat of <node_7 answer>)?",
k-5-d-4/task_1.json,major,8,fact,see diff,see diff,"@@ -1 +1 @@
-The rights to the Massachusetts territories were sold to Robert Morris in 1791. Despite objections from Seneca chief Red Jacket, Morris brokered a deal between fellow chief Cornplanter and the Dutch dummy corporation Holland Land Company. The Holland Land Purchase gave the Senecas three reservations, and the Holland Land Company received
+The rights to the Massachusetts territories were sold to Robert Morris in 1791. Morris brokered a deal with the Dutch dummy corporation Holland Land Company. The Holland Land Purchase gave the Senecas three reservations, and the Holland Land Company received the land for about thirty-three cents per acre."
k-5-d-4/task_1.json,major,9,subquestion,In what year was <hop 4 answer> founded?,In what year was <node_8 answer> founded?,
k-5-d-4/task_1.json,major,9,fact,see diff,see diff,"@@ -1 +1 @@
-In 1789, four Dutch firms, Pieter Stadnitski and Son,  Nicolaas and Jacob Van Staphorst, P. & C. Van Eeghen, and Ten Cate & Vollenhoven, joined together and hired Dutch financier Theophile Cazenove as their purchasing agent to engage in land speculation.
+In 1789, four Dutch firms, Pieter Stadnitski and Son, Nicolaas and Jacob Van Staphorst, P. & C. Van Eeghen, and Ten Cate & Vollenhoven, joined together and hired Dutch financier Theophile Cazenove as their purchasing agent to engage in land speculation."
k-5-d-4/task_2.json,major,1,subquestion,"What are the total FY2007 expenditures by Missouri state agency, so this year's agency totals can be combined with FY2008-FY2010 to rank agencies by average expenditure across FY2007-FY2010?",Which Missouri state agency had the 3rd highest average expenditure from FY2007-FY2010? (Filter for this node: Fiscal Year == 2007; group by Agency Name; sum Payments Total; rank by total; keep top 5.),
k-5-d-4/task_2.json,major,1,answer,"{""AGRICULTURE"": 31813546.32, ""COMMERCE AND INSURANCE"": 2009267.01, ""CONSERVATION"": 68648122.91, ""CORRECTIONS"": 279877976.24, ""ECONOMIC DEVELOPMENT"": 174094167.56, ""ELEMENTARY AND SECONDARY EDUCATION"": 4893252163.41, ""HEALTH AND SENIOR SERVICES"": 698796366.98, ""HIGHER EDUCATION AND WORKFORCE DEV"": 1062578010.95, ""JUDICIARY"": 44966740.94, ""LABOR AND INDUSTRIA...","{""ELEMENTARY AND SECONDARY EDUCATION"": 4893252163.41, ""HIGHER EDUCATION AND WORKFORCE DEV"": 1062578010.95, ""MENTAL HEALTH"": 759892459.14, ""SOCIAL SERVICES"": 5528171459.84, ""TRANSPORTATION"": 1922237354.88}",
k-5-d-4/task_2.json,major,1,fact,see diff,see diff,"@@ -1,2 +1 @@
-import io
@@ -5,17 +4,21 @@
-from botocore.config import Config
+from botocore.client import Config
-source = ""datagov/2007-state-expenditures/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)"
k-5-d-4/task_2.json,major,2,subquestion,"What are the total FY2008 expenditures by Missouri state agency, so this year's agency totals can be combined with FY2007, FY2009, and FY2010 to rank agencies by average expenditure across FY2007-FY2010?",Which Missouri state agency had the 3rd highest average expenditure from FY2007-FY2010? (Filter for this node: Fiscal Year == 2008; group by Agency Name; sum Payments Total; rank by total; keep top 5.),
k-5-d-4/task_2.json,major,2,answer,"{""AGRICULTURE"": 37088287.9, ""COMMERCE AND INSURANCE"": 6346960.76, ""CONSERVATION"": 71467088.65, ""CORRECTIONS"": 279260171.22, ""ECONOMIC DEVELOPMENT"": 205680617.98, ""ELEMENTARY AND SECONDARY EDUCATION"": 5048553721.08, ""HEALTH AND SENIOR SERVICES"": 734833032.4, ""HIGHER EDUCATION AND WORKFORCE DEV"": 1220312581.65, ""JUDICIARY"": 47543796.72, ""LABOR AND INDUSTRIAL ...","{""ELEMENTARY AND SECONDARY EDUCATION"": 5048553721.08, ""HIGHER EDUCATION AND WORKFORCE DEV"": 1220312581.65, ""MENTAL HEALTH"": 813799778.73, ""SOCIAL SERVICES"": 5988522037.62, ""TRANSPORTATION"": 1786534604.37}",
k-5-d-4/task_2.json,major,2,fact,see diff,see diff,"@@ -4,15 +4,12 @@
-from botocore.config import Config
+from botocore.client import Config
-source = ""datagov/2008-state-expenditures/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)"
k-5-d-4/task_2.json,major,3,subquestion,"What are the total FY2009 expenditures by Missouri state agency, so this year's agency totals can be combined with FY2007, FY2008, and FY2010 to rank agencies by average expenditure across FY2007-FY2010?",Which Missouri state agency had the 3rd highest average expenditure from FY2007-FY2010? (Filter for this node: Fiscal Year == 2009; group by Agency Name; sum Payments Total; rank by total; keep top 5.),
k-5-d-4/task_2.json,major,3,answer,"{""AGRICULTURE"": 45903725.15, ""COMMERCE AND INSURANCE"": 6514041.0, ""CONSERVATION"": 68528448.2, ""CORRECTIONS"": 286079463.35, ""ECONOMIC DEVELOPMENT"": 224463661.07, ""ELEMENTARY AND SECONDARY EDUCATION"": 5170194688.51, ""HEALTH AND SENIOR SERVICES"": 815631750.83, ""HIGHER EDUCATION AND WORKFORCE DEV"": 1291298943.33, ""JUDICIARY"": 45870978.11, ""LABOR AND INDUSTRIAL ...","{""ELEMENTARY AND SECONDARY EDUCATION"": 5170194688.51, ""HIGHER EDUCATION AND WORKFORCE DEV"": 1291298943.33, ""MENTAL HEALTH"": 877438429.19, ""SOCIAL SERVICES"": 6707806742.86, ""TRANSPORTATION"": 2000940522.19}",
k-5-d-4/task_2.json,major,3,fact,see diff,see diff,"@@ -4,15 +4,12 @@
-from botocore.config import Config
+from botocore.client import Config
-source = ""datagov/2009-state-expenditures/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)"
k-5-d-4/task_2.json,major,4,subquestion,"What are the total FY2010 expenditures by Missouri state agency, so this year's agency totals can be combined with FY2007, FY2008, and FY2009 to rank agencies by average expenditure across FY2007-FY2010?",Which Missouri state agency had the 3rd highest average expenditure from FY2007-FY2010? (Filter for this node: Fiscal Year == 2010; group by Agency Name; sum Payments Total; rank by total; keep top 5.),
k-5-d-4/task_2.json,major,4,answer,"{""AGRICULTURE"": 40395382.19, ""COMMERCE AND INSURANCE"": 5910088.04, ""CONSERVATION"": 61908035.44, ""CORRECTIONS"": 268435627.28, ""ECONOMIC DEVELOPMENT"": 263220946.8, ""ELEMENTARY AND SECONDARY EDUCATION"": 5351561573.54, ""HEALTH AND SENIOR SERVICES"": 884344054.2500001, ""HIGHER EDUCATION AND WORKFORCE DEV"": 1320888790.61, ""JUDICIARY"": 45794975.93, ""LABOR AND INDUS...","{""ELEMENTARY AND SECONDARY EDUCATION"": 5351561573.54, ""HIGHER EDUCATION AND WORKFORCE DEV"": 1320888790.61, ""MENTAL HEALTH"": 921056914.52, ""SOCIAL SERVICES"": 7141666880.32, ""TRANSPORTATION"": 2144139919.08}",
k-5-d-4/task_2.json,major,4,fact,see diff,see diff,"@@ -4,15 +4,12 @@
-from botocore.config import Config
+from botocore.client import Config
-source = ""datagov/2010-state-expenditures/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)"
k-5-d-4/task_2.json,major,5,subquestion,In which city is the Southwest district of <hop 1 answer> based?,In which city is the Southwest district of the agency (from hop 1: TRANSPORTATION/MoDOT) based? (Lookup: find the district list and Southwest base city in the MoDOT article.),
k-5-d-4/task_2.json,major,5,fact,see diff,see diff,"@@ -1 +1 @@
-MoDOT operates seven districts throughout the state: Northwest, based in St. Joseph; Northeast, based in Hannibal; Kansas City, based in Lee's Summit; Central, based in Jefferson City; St. Louis, based in Chesterfield; Southwest, based in Springfield; and Southeast, based in Sikeston.
+According to the Wikipedia article for Missouri Department of Transportation, 'MoDOT operates seven districts throughout the state: Northwest, based in St. Joseph; Northeast, based in Hannibal; Kansas City, based in Lee's Summit; Central, based in Jefferson City; St. Louis, based in Chesterfield; Southwest, based in Springfield; and Southeast, based in Sikeston.'"
k-5-d-4/task_2.json,major,6,subquestion,What are the terminus cities of the highway whose name was first proposed in <hop 2 answer>?,What are the terminus cities of the highway that was born in the city (from hop 2: Springfield)? (Lookup: Springfield article line describing Route 66 as the Chicago-to-Los Angeles highway.),
k-5-d-4/task_2.json,major,6,fact,see diff,see diff,"@@ -1 +1 @@
-Officially recognized as the birthplace of Route 66, it was in Springfield on April 30, 1926, that officials first proposed the name of the new Chicago-to-Los Angeles highway.
+According to the Wikipedia article for Springfield, Missouri, 'Springfield's nicknames include ""Queen City of the Ozarks"" and ""The Birthplace of Route 66""...Officially recognized as the birthplace of Route 66, it was in Springfield on April 30, 1926, that officials first proposed the name of the new Chicago-to-Los Angeles highway.'"
k-5-d-4/task_2.json,major,7,subquestion,"What is the 2016 city-level crude binge drinking prevalence for each of the two Route 66 terminus cities, Chicago and Los Angeles, so their 2016 and 2018 values can be compared across both releases?","Which terminus city (from hop 3: Chicago or Los Angeles) had higher average binge drinking prevalence across the 2016 and 2018 500-Cities health releases? (Filter for this node: Short_Question_Text == 'Binge Drinking'; GeographicLevel == 'City'; Data_Value_Type == 'Crude prevalence'; CityName in {Chicago, Los Angeles}; use Data_Value.)",
k-5-d-4/task_2.json,major,7,fact,see diff,see diff,"@@ -1,3 +1,3 @@
-import pandas as pd
+import csv
@@ -9,16 +9,13 @@
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
-df[""Data_Value""] = pd.to_numeric(df[""Data_Value""], errors=""coerce"")
-answer = (
-    df.loc["
k-5-d-4/task_2.json,major,8,subquestion,"What is the 2018 city-level crude binge drinking prevalence for each of the two Route 66 terminus cities, Chicago and Los Angeles, so their 2016 and 2018 values can be compared across both releases?","Which terminus city (from hop 3: Chicago or Los Angeles) had higher average binge drinking prevalence across the 2016 and 2018 500-Cities health releases? (Filter for this node: Short_Question_Text == 'Binge Drinking'; GeographicLevel == 'City'; Data_Value_Type == 'Crude prevalence'; CityName in {Chicago, Los Angeles}; use Data_Value.)",
k-5-d-4/task_2.json,major,8,fact,see diff,see diff,"@@ -1,3 +1,3 @@
-import pandas as pd
+import csv
@@ -9,16 +9,13 @@
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
-df[""Data_Value""] = pd.to_numeric(df[""Data_Value""], errors=""coerce"")
-answer = (
-    df.loc["
k-5-d-4/task_2.json,major,9,subquestion,"What is each Chicago department's total overtime cost in 2014, so the department totals can be combined with 2015-2017 to determine which department ranks second by total overtime across 2014-2017?",Which city department had the 2nd highest total overtime from 2014-2017 in the city (from hop 4: Chicago)? (Filter for this node: group by DEPARTMENT NAME; sum TOTAL; rank by total; keep top departments.),
k-5-d-4/task_2.json,major,9,answer,"{""Administrative Hearings"": 78.45, ""Animal Care and Control"": 490423.37, ""Aviation"": 13147383.4, ""Board of Election Commissioners"": 447070.65, ""Buildings"": 336975.7, ""City Clerk"": 133299.31, ""Emergency Management and Communications"": 10051342.17, ""Family and Support Services"": 70553.37, ""Finance"": 49766.22, ""Fire"": 63941565.36, ""Fleet and Facility Managemen...","{""Fire"": 63941565.36, ""Police"": 101460132.24, ""Water Management"": 23507061.7}",
k-5-d-4/task_2.json,major,9,fact,see diff,see diff,"@@ -10,10 +10,5 @@
+
-answer = (
-    df.loc[:, [""DEPARTMENT NAME"", ""TOTAL""]]
-    .dropna(subset=[""TOTAL""])
-    .groupby(""DEPARTMENT NAME"", dropna=False)[""TOTAL""]
-    .sum()"
k-5-d-4/task_2.json,major,10,subquestion,"What is each Chicago department's total overtime cost in 2015, so the department totals can be combined with 2014, 2016, and 2017 to determine which department ranks second by total overtime across 2014-2017?",Which city department had the 2nd highest total overtime from 2014-2017 in the city (from hop 4: Chicago)? (Filter for this node: group by DEPARTMENT NAME; sum TOTAL; rank by total; keep top departments.),
k-5-d-4/task_2.json,major,10,answer,"{""Animal Care and Control"": 460788.49, ""Aviation"": 10028911.51, ""Board of Election Commissioners"": 337421.14, ""Buildings"": 512654.06, ""City Clerk"": 108099.77, ""Emergency Management and Communications"": 10945883.57, ""Family & Support Services"": 35247.94, ""Finance"": 22754.81, ""Fire"": 43847384.3, ""Fleet and Facility Management"": 4336312.0, ""Independent Police ...","{""Fire"": 43847384.3, ""Police"": 116144553.32, ""Water Management"": 19954056.68}",
k-5-d-4/task_2.json,major,10,fact,see diff,see diff,"@@ -10,10 +10,5 @@
+
-answer = (
-    df.loc[:, [""DEPARTMENT NAME"", ""TOTAL""]]
-    .dropna(subset=[""TOTAL""])
-    .groupby(""DEPARTMENT NAME"", dropna=False)[""TOTAL""]
-    .sum()"
k-5-d-4/task_2.json,major,11,subquestion,"What is each Chicago department's total overtime cost in 2016, so the department totals can be combined with 2014, 2015, and 2017 to determine which department ranks second by total overtime across 2014-2017?",Which city department had the 2nd highest total overtime from 2014-2017 in the city (from hop 4: Chicago)? (Filter for this node: group by DEPARTMENT NAME; sum TOTAL; rank by total; keep top departments.),
k-5-d-4/task_2.json,major,11,answer,"{""Animal Care and Control"": 514031.65, ""Aviation"": 12881495.76, ""Board of Election Commissioners"": 600083.73, ""Buildings"": 553205.3, ""Business Affairs and Consumer Protection"": 1.71, ""City Clerk"": 62226.92, ""City Council"": 3352.47, ""Emergency Management and Communications"": 11031421.65, ""Family and Support Services"": 48187.91, ""Finance"": 74180.33, ""Fire"": 5...","{""Fire"": 50604010.67, ""Police"": 143032724.45, ""Water Management"": 21335912.52}",
k-5-d-4/task_2.json,major,11,fact,see diff,see diff,"@@ -10,10 +10,5 @@
+
-answer = (
-    df.loc[:, [""DEPARTMENT NAME"", ""TOTAL""]]
-    .dropna(subset=[""TOTAL""])
-    .groupby(""DEPARTMENT NAME"", dropna=False)[""TOTAL""]
-    .sum()"
k-5-d-4/task_2.json,major,12,subquestion,"What is each Chicago department's total overtime cost in 2017, so the department totals can be combined with 2014-2016 to determine which department ranks second by total overtime across 2014-2017?",Which city department had the 2nd highest total overtime from 2014-2017 in the city (from hop 4: Chicago)? (Filter for this node: group by DEPARTMENT NAME; sum TOTAL; rank by total; keep top departments.),
k-5-d-4/task_2.json,major,12,answer,"{""Administrative Hearings"": 13472.0, ""Animal Care and Control"": 530063.0, ""Aviation"": 14884756.0, ""Board of Election Commissioners"": 6882.0, ""Buildings"": 665130.0, ""City Clerk"": 80427.0, ""Civilian Office of Police Accountability"": 26415.0, ""Emergency Management and Communications"": 10619207.0, ""Family and Support Services"": 66390.0, ""Finance"": 161744.0, ""Fi...","{""Fire"": 49571354, ""Police"": 156732988, ""Water Management"": 20049910}",
k-5-d-4/task_2.json,major,12,fact,see diff,see diff,"@@ -10,10 +10,5 @@
+
-answer = (
-    df.loc[:, [""DEPARTMENT NAME"", ""TOTAL""]]
-    .dropna(subset=[""TOTAL""])
-    .groupby(""DEPARTMENT NAME"", dropna=False)[""TOTAL""]
-    .sum()"
k-5-d-4/task_3.json,major,1,fact,see diff,see diff,"@@ -1 +1 @@
-Southwest, based in Springfield;
+According to the Wikipedia article for Missouri Department of Transportation, 'MoDOT operates seven districts throughout the state: Northwest, based in St. Joseph; Northeast, based in Hannibal; Kansas City, based in Lee's Summit; Central, based in Jefferson City; St. Louis, based in Chesterfield; Southwest, based in Springfield; and Southeast, based in Sikeston.'"
k-5-d-4/task_3.json,major,2,subquestion,What are the terminus cities of the highway whose name was first proposed in <hop 1 answer>?,What are the terminus cities of the highway that was born in <node_1 answer>?,
k-5-d-4/task_3.json,major,2,fact,see diff,see diff,"@@ -1 +1 @@
-Officially recognized as the birthplace of Route 66, it was in Springfield on April 30, 1926, that officials first proposed the name of the new Chicago-to-Los Angeles highway.
+According to the Wikipedia article for Springfield, Missouri, 'Springfield's nicknames include ""Queen City of the Ozarks"" and ""The Birthplace of Route 66""...Officially recognized as the birthplace of Route 66, it was in Springfield on April 30, 1926, that officials first proposed the name of the new Chicago-to-Los Angeles highway.'"
k-5-d-4/task_3.json,major,3,subquestion,What was the 2016 city-level crude prevalence of binge drinking for the cities in <hop 2 answer>?,"Which terminus city (from <node_2 answer>) had higher average binge drinking prevalence across the 2016 and 2018 500-Cities health releases? (Filter for this node: Short_Question_Text == 'Binge Drinking'; GeographicLevel == 'City'; Data_Value_Type == 'Crude prevalence'; CityName in {Chicago, Los Angeles}; use Data_Value.)",
k-5-d-4/task_3.json,major,3,fact,see diff,see diff,"@@ -1,3 +1,3 @@
-import pandas as pd
+import csv
@@ -9,14 +9,13 @@
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
-
-answer = (
-    df["
k-5-d-4/task_3.json,major,4,subquestion,What was the 2018 city-level crude prevalence of binge drinking for the cities in <hop 2 answer>?,"Which terminus city (from <node_2 answer>) had higher average binge drinking prevalence across the 2016 and 2018 500-Cities health releases? (Filter for this node: Short_Question_Text == 'Binge Drinking'; GeographicLevel == 'City'; Data_Value_Type == 'Crude prevalence'; CityName in {Chicago, Los Angeles}; use Data_Value.)",
k-5-d-4/task_3.json,major,4,fact,see diff,see diff,"@@ -1,3 +1,3 @@
-import pandas as pd
+import csv
@@ -9,14 +9,13 @@
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
-
-answer = (
-    df["
k-5-d-4/task_3.json,major,5,subquestion,What was each department's total overtime cost in <hop 3 answer> in 2014?,Which city department had the 2nd highest total overtime from 2014-2017 in the city identified from the binge drinking comparison? (Filter for this node: group by DEPARTMENT NAME; sum TOTAL; rank by total; keep top departments.),
k-5-d-4/task_3.json,major,5,answer,"{""Aviation"": 13147383.4, ""Fire"": 63941565.36, ""Police"": 101460132.24, ""Streets and Sanitation"": 15393693.24, ""Water Management"": 23507061.7}","{""Fire"": 63941565.36, ""Police"": 101460132.24, ""Water Management"": 23507061.7}",
k-5-d-4/task_3.json,major,5,limit,5,,
k-5-d-4/task_3.json,major,5,fact,see diff,see diff,"@@ -12,8 +12,3 @@
-
-answer = (
-    df.groupby(""DEPARTMENT NAME"", dropna=False)[""TOTAL""]
-    .sum()
-    .sort_values(ascending=False)
-    .to_dict()"
k-5-d-4/task_3.json,major,6,subquestion,What was each department's total overtime cost in <hop 3 answer> in 2015?,Which city department had the 2nd highest total overtime from 2014-2017 in the city identified from the binge drinking comparison? (Filter for this node: group by DEPARTMENT NAME; sum TOTAL; rank by total; keep top departments.),
